"","X","mean_fit_time","std_fit_time","mean_score_time","std_score_time","param_preprocessor__num__scaler","param_preprocessor__num__imputer","param_preprocessor__cat__encoder","param_model__solver","param_model__multi_class","param_model__C","param_model","params","split0_test_score","split1_test_score","split2_test_score","split3_test_score","split4_test_score","mean_test_score","std_test_score","rank_test_score"
"37",36,0.0365737438201904,0.0089886975353878,0.0092585563659668,0.00362028895528135,"MinMaxScaler","KNNImputer","OrdinalEncoder","sag","multinomial",16,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'sag', 'model__multi_class': 'multinomial', 'model__C': 16, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.966666666666667,1,0.933333333333333,0.9,1,0.96,0.038873012632302,14
"38",37,0.0708645820617676,0.0200541198025233,0.00790252685546875,0.0029087519548361,"StandardScaler","KNNImputer","OrdinalEncoder","newton-cg","multinomial",41,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'newton-cg', 'model__multi_class': 'multinomial', 'model__C': 41, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",1,1,0.933333333333333,0.933333333333333,1,0.973333333333333,0.032659863237109,1
"39",38,0.0349641799926758,0.00621386971947737,0.00697522163391113,0.000670757940746931,"StandardScaler","SimpleImputer","OrdinalEncoder","saga","ovr",16,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 16, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.966666666666667,0.966666666666667,0.933333333333333,0.9,1,0.953333333333333,0.0339934634239519,21
"40",39,0.040629768371582,0.00876526623047781,0.0126951217651367,0.00555844271418938,"MinMaxScaler","SimpleImputer","OrdinalEncoder","sag","ovr",6,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'sag', 'model__multi_class': 'ovr', 'model__C': 6, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.833333333333333,0.966666666666667,0.933333333333333,0.9,1,0.926666666666667,0.0573488351136175,36
"41",40,0.127939319610596,0.00605203692593506,0.0165262222290039,0.00326230490764638,"MinMaxScaler","KNNImputer","OneHotEncoder","newton-cg","ovr",31,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'newton-cg', 'model__multi_class': 'ovr', 'model__C': 31, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.9,0.966666666666667,0.933333333333333,0.9,1,0.94,0.038873012632302,32
"42",41,0.0720291137695312,0.0213617546003268,0.00743060111999512,0.00120669724405944,"MinMaxScaler","KNNImputer","OneHotEncoder","newton-cg","ovr",1,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'newton-cg', 'model__multi_class': 'ovr', 'model__C': 1, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.766666666666667,0.933333333333333,0.866666666666667,0.866666666666667,1,0.886666666666667,0.077746025264604,48
"43",42,0.101129341125488,0.0265874120853618,0.0128400325775146,0.00438468218189326,"MinMaxScaler","KNNImputer","OrdinalEncoder","lbfgs","multinomial",41,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'lbfgs', 'model__multi_class': 'multinomial', 'model__C': 41, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.966666666666667,1,0.933333333333333,0.933333333333333,1,0.966666666666667,0.0298142396999972,10
"44",43,0.0662121772766113,0.0251336199808128,0.010753870010376,0.00487646243199639,"MinMaxScaler","SimpleImputer","OneHotEncoder","lbfgs","ovr",1,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'lbfgs', 'model__multi_class': 'ovr', 'model__C': 1, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.766666666666667,0.933333333333333,0.866666666666667,0.866666666666667,1,0.886666666666667,0.077746025264604,48
"45",44,0.0354968070983887,0.0125991685099558,0.00795340538024902,0.00256619482713613,"MinMaxScaler","SimpleImputer","OrdinalEncoder","sag","multinomial",16,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'sag', 'model__multi_class': 'multinomial', 'model__C': 16, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.966666666666667,1,0.933333333333333,0.9,1,0.96,0.038873012632302,14
"46",45,0.0447514057159424,0.0102508946944124,0.00759077072143555,0.00268537846543164,"MinMaxScaler","KNNImputer","OneHotEncoder","saga","ovr",16,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 16, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.833333333333333,0.966666666666667,0.933333333333333,0.9,1,0.926666666666667,0.0573488351136175,36
"47",46,0.0809511184692383,0.0195382197446574,0.0103309631347656,0.00494905393638263,"StandardScaler","KNNImputer","OrdinalEncoder","lbfgs","multinomial",21,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'lbfgs', 'model__multi_class': 'multinomial', 'model__C': 21, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",1,1,0.933333333333333,0.933333333333333,1,0.973333333333333,0.032659863237109,1
"48",47,0.0380707263946533,0.0108401388357511,0.00990109443664551,0.00671854375698001,"StandardScaler","KNNImputer","OneHotEncoder","saga","ovr",36,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 36, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.966666666666667,0.966666666666667,0.933333333333333,0.9,1,0.953333333333333,0.0339934634239519,21
"49",48,0.0452625751495361,0.0141637661693969,0.00841326713562012,0.00366175464933715,"MinMaxScaler","SimpleImputer","OneHotEncoder","sag","ovr",41,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'sag', 'model__multi_class': 'ovr', 'model__C': 41, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.9,0.966666666666667,0.933333333333333,0.9,1,0.94,0.038873012632302,32
"50",49,0.0363308906555176,0.0155947942076223,0.0064481258392334,0.00162781076855376,"MinMaxScaler","KNNImputer","OneHotEncoder","saga","ovr",46,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 46, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.9,0.966666666666667,0.933333333333333,0.9,1,0.94,0.038873012632302,32
